lon;lat;UTC;Year;Month;Day;Hour;Minute;UnitID
-66.32948;77.65649;2022-05-08 17:30:37;2022;5;8;17;30;88319
-66.32888;77.65618;2022-05-08 17:00:18;2022;5;8;17;0;88319
-66.32881;77.65628;2022-05-08 16:30:20;2022;5;8;16;30;88319
-66.32928;77.65649;2022-05-08 16:00:18;2022;5;8;16;0;88319
-66.32938;77.65652;2022-05-08 15:30:10;2022;5;8;15;30;88319
-66.32935;77.65652;2022-05-08 15:00:08;2022;5;8;15;0;88319
-66.32922;77.65652;2022-05-08 14:30:36;2022;5;8;14;30;88319
-66.32934;77.65649;2022-05-08 14:00:10;2022;5;8;14;0;88319
-66.32846;77.65664;2022-05-08 13:30:36;2022;5;8;13;30;88319
-66.32467;77.65659;2022-05-08 13:00:14;2022;5;8;13;0;88319
-66.32659;77.65642;2022-05-08 12:30:14;2022;5;8;12;30;88319
-66.32805;77.656;2022-05-08 12:00:22;2022;5;8;12;0;88319
-66.33077;77.65699;2022-05-07 23:30:09;2022;5;7;23;30;88319
-66.33051;77.65681;2022-05-07 23:00:09;2022;5;7;23;0;88319
-66.33053;77.65687;2022-05-07 22:30:10;2022;5;7;22;30;88319
-66.3295;77.65695;2022-05-07 22:00:21;2022;5;7;22;0;88319
-66.3303;77.65704;2022-05-07 21:30:08;2022;5;7;21;30;88319
-66.32963;77.65649;2022-05-07 21:00:10;2022;5;7;21;0;88319
-66.33031;77.65603;2022-05-07 20:30:07;2022;5;7;20;30;88319
-66.33112;77.65594;2022-05-07 20:00:08;2022;5;7;20;0;88319
-66.32923;77.65652;2022-05-07 19:30:37;2022;5;7;19;30;88319
-66.32931;77.65633;2022-05-07 19:00:15;2022;5;7;19;0;88319
-66.32888;77.6563;2022-05-07 18:30:27;2022;5;7;18;30;88319
-66.3287;77.65617;2022-05-07 18:00:24;2022;5;7;18;0;88319
-66.32856;77.65584;2022-05-07 17:30:11;2022;5;7;17;30;88319
-66.3298;77.6562;2022-05-07 17:00:20;2022;5;7;17;0;88319
-66.3352;77.65611;2022-05-07 16:30:13;2022;5;7;16;30;88319
-66.33026;77.65666;2022-05-07 16:00:28;2022;5;7;16;0;88319
-66.32911;77.65662;2022-05-07 15:30:08;2022;5;7;15;30;88319
-66.32935;77.65649;2022-05-07 15:00:19;2022;5;7;15;0;88319
-66.32963;77.65634;2022-05-07 14:30:11;2022;5;7;14;30;88319
-66.32921;77.65649;2022-05-07 14:00:09;2022;5;7;14;0;88319
-66.32945;77.65646;2022-05-07 13:30:37;2022;5;7;13;30;88319
-66.32926;77.65661;2022-05-07 13:00:10;2022;5;7;13;0;88319
-66.32866;77.65661;2022-05-07 12:30:13;2022;5;7;12;30;88319
-66.3285;77.65652;2022-05-07 12:00:07;2022;5;7;12;0;88319
-66.32902;77.65652;2022-05-06 23:30:20;2022;5;6;23;30;88319
-66.32922;77.65664;2022-05-06 23:00:13;2022;5;6;23;0;88319
-66.32902;77.65652;2022-05-06 22:30:08;2022;5;6;22;30;88319
-66.32851;77.65655;2022-05-06 22:00:13;2022;5;6;22;0;88319
-66.32928;77.65649;2022-05-06 21:30:10;2022;5;6;21;30;88319
-66.32909;77.6563;2022-05-06 21:00:11;2022;5;6;21;0;88319
-66.32972;77.65617;2022-05-06 20:30:08;2022;5;6;20;30;88319
-66.32949;77.65627;2022-05-06 20:00:16;2022;5;6;20;0;88319
-66.32919;77.65633;2022-05-06 19:30:09;2022;5;6;19;30;88319
-66.32912;77.65639;2022-05-06 19:00:12;2022;5;6;19;0;88319
-66.32899;77.65641;2022-05-06 18:30:08;2022;5;6;18;30;88319
-66.32877;77.6563;2022-05-06 18:00:19;2022;5;6;18;0;88319
-66.32867;77.65605;2022-05-06 17:30:10;2022;5;6;17;30;88319
-66.32888;77.65617;2022-05-06 17:00:20;2022;5;6;17;0;88319
-66.32987;77.65649;2022-05-06 16:30:20;2022;5;6;16;30;88319
-66.32889;77.65656;2022-05-06 16:00:12;2022;5;6;16;0;88319
-66.32902;77.65652;2022-05-06 15:30:11;2022;5;6;15;30;88319
-66.32913;77.65652;2022-05-06 15:00:37;2022;5;6;15;0;88319
-66.32926;77.65656;2022-05-06 14:30:20;2022;5;6;14;30;88319
-66.32961;77.65687;2022-05-06 14:00:19;2022;5;6;14;0;88319
-66.32908;77.65659;2022-05-06 13:30:20;2022;5;6;13;30;88319
-66.32906;77.65659;2022-05-06 13:00:17;2022;5;6;13;0;88319
-66.32898;77.65657;2022-05-06 12:30:12;2022;5;6;12;30;88319
-66.32898;77.65655;2022-05-06 12:00:36;2022;5;6;12;0;88319
-66.32861;77.65649;2022-05-05 23:30:24;2022;5;5;23;30;88319
-66.32885;77.65652;2022-05-05 23:00:08;2022;5;5;23;0;88319
-66.32889;77.65652;2022-05-05 22:30:36;2022;5;5;22;30;88319
-66.32919;77.6563;2022-05-05 22:00:21;2022;5;5;22;0;88319
-66.32873;77.65649;2022-05-05 21:30:20;2022;5;5;21;30;88319
-66.32847;77.65652;2022-05-05 21:00:06;2022;5;5;21;0;88319
-66.32896;77.65649;2022-05-05 20:30:36;2022;5;5;20;30;88319
-66.32879;77.65656;2022-05-05 20:00:13;2022;5;5;20;0;88319
-66.32896;77.65652;2022-05-05 19:30:07;2022;5;5;19;30;88319
-66.32898;77.65665;2022-05-05 19:00:31;2022;5;5;19;0;88319
-66.32881;77.65636;2022-05-05 18:30:25;2022;5;5;18;30;88319
-66.32887;77.65649;2022-05-05 18:00:10;2022;5;5;18;0;88319
-66.32874;77.65649;2022-05-05 17:30:20;2022;5;5;17;30;88319
-66.32873;77.65652;2022-05-05 17:00:36;2022;5;5;17;0;88319
-66.32874;77.65652;2022-05-05 16:30:23;2022;5;5;16;30;88319
-66.32909;77.65656;2022-05-05 16:00:19;2022;5;5;16;0;88319
-66.32903;77.65649;2022-05-05 15:30:06;2022;5;5;15;30;88319
-66.32893;77.65652;2022-05-05 15:00:36;2022;5;5;15;0;88319
-66.3286;77.65649;2022-05-05 14:30:13;2022;5;5;14;30;88319
-66.32854;77.65642;2022-05-05 14:00:10;2022;5;5;14;0;88319
-66.32867;77.65656;2022-05-05 13:30:20;2022;5;5;13;30;88319
-66.32874;77.65662;2022-05-05 13:00:09;2022;5;5;13;0;88319
-66.32883;77.65659;2022-05-05 12:30:38;2022;5;5;12;30;88319
-66.32879;77.65657;2022-05-05 12:00:14;2022;5;5;12;0;88319
-66.32987;77.65679;2022-05-04 23:30:10;2022;5;4;23;30;88319
-66.32921;77.65668;2022-05-04 23:00:09;2022;5;4;23;0;88319
-66.32883;77.65657;2022-05-04 22:30:13;2022;5;4;22;30;88319
-66.32854;77.6566;2022-05-04 22:00:11;2022;5;4;22;0;88319
-66.32893;77.65652;2022-05-04 21:30:12;2022;5;4;21;30;88319
-66.32884;77.65643;2022-05-04 21:00:08;2022;5;4;21;0;88319
-66.32963;77.65607;2022-05-04 20:30:07;2022;5;4;20;30;88319
-66.32961;77.6562;2022-05-04 20:00:13;2022;5;4;20;0;88319
-66.3287;77.65638;2022-05-04 19:30:20;2022;5;4;19;30;88319
-66.32847;77.65643;2022-05-04 19:00:08;2022;5;4;19;0;88319
-66.3299;77.65637;2022-05-04 18:30:19;2022;5;4;18;30;88319
-66.32926;77.656;2022-05-04 18:00:20;2022;5;4;18;0;88319
-66.32835;77.65619;2022-05-04 17:30:21;2022;5;4;17;30;88319
-66.32922;77.65617;2022-05-04 17:00:13;2022;5;4;17;0;88319
-66.32899;77.65655;2022-05-04 16:30:39;2022;5;4;16;30;88319
-66.32843;77.6566;2022-05-04 16:00:13;2022;5;4;16;0;88319
-66.32861;77.65657;2022-05-04 15:30:09;2022;5;4;15;30;88319
-66.33039;77.65646;2022-05-04 15:00:07;2022;5;4;15;0;88319
-66.32865;77.65649;2022-05-04 14:30:13;2022;5;4;14;30;88319
-66.32847;77.65659;2022-05-04 14:00:37;2022;5;4;14;0;88319
-66.32678;77.65594;2022-05-04 13:30:19;2022;5;4;13;30;88319
-66.32856;77.65649;2022-05-04 13:00:20;2022;5;4;13;0;88319
-66.3286;77.65655;2022-05-04 12:30:12;2022;5;4;12;30;88319
-66.32867;77.65652;2022-05-04 12:00:36;2022;5;4;12;0;88319
-66.32894;77.65656;2022-05-03 23:30:10;2022;5;3;23;30;88319
-66.32828;77.65659;2022-05-03 23:00:09;2022;5;3;23;0;88319
-66.32841;77.65664;2022-05-03 22:30:10;2022;5;3;22;30;88319
-66.32822;77.65652;2022-05-03 22:00:19;2022;5;3;22;0;88319
-66.32845;77.65655;2022-05-03 21:30:10;2022;5;3;21;30;88319
-66.32838;77.65655;2022-05-03 21:00:36;2022;5;3;21;0;88319
-66.32822;77.65675;2022-05-03 20:30:23;2022;5;3;20;30;88319
-66.32931;77.65661;2022-05-03 20:00:21;2022;5;3;20;0;88319
-66.32899;77.65655;2022-05-03 19:30:07;2022;5;3;19;30;88319
-66.32865;77.65649;2022-05-03 19:00:07;2022;5;3;19;0;88319
-66.32813;77.6567;2022-05-03 18:30:26;2022;5;3;18;30;88319
-66.32847;77.65638;2022-05-03 18:00:25;2022;5;3;18;0;88319
-66.32828;77.65617;2022-05-03 17:30:26;2022;5;3;17;30;88319
-66.32865;77.65626;2022-05-03 17:00:09;2022;5;3;17;0;88319
-66.33051;77.65642;2022-05-03 16:30:48;2022;5;3;16;30;88319
-66.32917;77.65652;2022-05-03 16:00:09;2022;5;3;16;0;88319
-66.3289;77.65652;2022-05-03 15:30:22;2022;5;3;15;30;88319
-66.32696;77.65646;2022-05-03 15:00:20;2022;5;3;15;0;88319
-66.32738;77.65646;2022-05-03 14:30:21;2022;5;3;14;30;88319
-66.32721;77.65649;2022-05-03 14:00:10;2022;5;3;14;0;88319
-66.32751;77.65637;2022-05-03 13:30:11;2022;5;3;13;30;88319
-66.32612;77.65704;2022-05-03 13:00:21;2022;5;3;13;0;88319
-66.32696;77.65664;2022-05-03 12:30:12;2022;5;3;12;30;88319
-66.32776;77.65646;2022-05-03 12:00:06;2022;5;3;12;0;88319
-66.32768;77.65708;2022-05-02 23:30:20;2022;5;2;23;30;88319
-66.32912;77.65733;2022-05-02 23:00:09;2022;5;2;23;0;88319
-66.32915;77.65727;2022-05-02 22:30:10;2022;5;2;22;30;88319
-66.32858;77.65763;2022-05-02 22:00:16;2022;5;2;22;0;88319
-66.32774;77.65681;2022-05-02 21:30:14;2022;5;2;21;30;88319
-66.3281;77.65666;2022-05-02 21:00:14;2022;5;2;21;0;88319
-66.32784;77.65679;2022-05-02 20:30:19;2022;5;2;20;30;88319
-66.32763;77.65684;2022-05-02 20:00:11;2022;5;2;20;0;88319
-66.32771;77.65681;2022-05-02 19:30:36;2022;5;2;19;30;88319
-66.3273;77.65668;2022-05-02 19:00:08;2022;5;2;19;0;88319
-66.32795;77.6563;2022-05-02 18:30:10;2022;5;2;18;30;88319
-66.32761;77.65672;2022-05-02 18:00:37;2022;5;2;18;0;88319
-66.32766;77.65617;2022-05-02 17:30:26;2022;5;2;17;30;88319
-66.32776;77.65685;2022-05-02 17:00:13;2022;5;2;17;0;88319
-66.32766;77.65687;2022-05-02 16:30:18;2022;5;2;16;30;88319
-66.32759;77.65684;2022-05-02 16:00:09;2022;5;2;16;0;88319
-66.32793;77.65681;2022-05-02 15:30:07;2022;5;2;15;30;88319
-66.32763;77.65684;2022-05-02 15:00:12;2022;5;2;15;0;88319
-66.3274;77.65685;2022-05-02 14:30:09;2022;5;2;14;30;88319
-66.32755;77.65684;2022-05-02 14:00:37;2022;5;2;14;0;88319
-66.32816;77.65687;2022-05-02 13:30:07;2022;5;2;13;30;88319
-66.32784;77.65688;2022-05-02 13:00:09;2022;5;2;13;0;88319
-66.32736;77.65679;2022-05-02 12:30:08;2022;5;2;12;30;88319
-66.3273;77.65666;2022-05-01 18:00:13;2022;5;1;18;0;88319
-66.32671;77.65646;2022-05-01 17:30:25;2022;5;1;17;30;88319
-66.3274;77.65659;2022-05-01 17:00:11;2022;5;1;17;0;88319
-66.32809;77.65681;2022-05-01 16:30:31;2022;5;1;16;30;88319
-66.32771;77.65681;2022-05-01 16:00:10;2022;5;1;16;0;88319
-66.32749;77.65679;2022-05-01 15:30:09;2022;5;1;15;30;88319
-66.32716;77.65675;2022-05-01 15:00:20;2022;5;1;15;0;88319
-66.32812;77.65643;2022-05-01 14:30:14;2022;5;1;14;30;88319
-66.32697;77.65665;2022-05-01 14:00:10;2022;5;1;14;0;88319
-66.32697;77.65681;2022-05-01 13:30:14;2022;5;1;13;30;88319
-66.32715;77.65681;2022-05-01 13:00:14;2022;5;1;13;0;88319
-66.32734;77.65681;2022-05-01 12:30:11;2022;5;1;12;30;88319
-66.32732;77.65681;2022-05-01 12:00:36;2022;5;1;12;0;88319
-66.32693;77.65691;2022-04-30 23:30:10;2022;4;30;23;30;88319
-66.32688;77.65668;2022-04-30 23:00:11;2022;4;30;23;0;88319
-66.32707;77.65656;2022-04-30 22:30:11;2022;4;30;22;30;88319
-66.32729;77.65672;2022-04-30 22:00:16;2022;4;30;22;0;88319
-66.32679;77.65675;2022-04-30 21:30:12;2022;4;30;21;30;88319
-66.32747;77.65672;2022-04-30 21:00:07;2022;4;30;21;0;88319
-66.32725;77.65679;2022-04-30 20:30:37;2022;4;30;20;30;88319
-66.32693;77.65668;2022-04-30 20:00:16;2022;4;30;20;0;88319
-66.32725;77.65681;2022-04-30 19:30:19;2022;4;30;19;30;88319
-66.32713;77.65668;2022-04-30 19:00:19;2022;4;30;19;0;88319
-66.327;77.65681;2022-04-30 18:30:20;2022;4;30;18;30;88319
-66.32791;77.65756;2022-04-30 18:00:36;2022;4;30;18;0;88319
-66.32692;77.65636;2022-04-30 17:30:16;2022;4;30;17;30;88319
-66.3269;77.65672;2022-04-30 17:00:28;2022;4;30;17;0;88319
-66.32748;77.65675;2022-04-30 16:30:31;2022;4;30;16;30;88319
-66.3274;77.65681;2022-04-30 16:00:11;2022;4;30;16;0;88319
-66.3271;77.65684;2022-04-30 15:30:10;2022;4;30;15;30;88319
-66.32729;77.65665;2022-04-30 15:00:31;2022;4;30;15;0;88319
-66.32803;77.6566;2022-04-30 14:30:22;2022;4;30;14;30;88319
-66.32576;77.65698;2022-04-30 14:00:39;2022;4;30;14;0;88319
-66.32681;77.65652;2022-04-30 13:30:08;2022;4;30;13;30;88319
-66.32472;77.65681;2022-04-30 13:00:21;2022;4;30;13;0;88319
-66.327;77.65679;2022-04-30 12:30:09;2022;4;30;12;30;88319
-66.32711;77.6566;2022-04-30 12:00:06;2022;4;30;12;0;88319
-66.32743;77.6573;2022-04-29 23:30:14;2022;4;29;23;30;88319
-66.3274;77.65737;2022-04-29 23:00:19;2022;4;29;23;0;88319
-66.32675;77.65736;2022-04-29 22:30:20;2022;4;29;22;30;88319
-66.3261;77.65746;2022-04-29 22:00:10;2022;4;29;22;0;88319
-66.32659;77.65698;2022-04-29 21:30:13;2022;4;29;21;30;88319
-66.32751;77.65708;2022-04-29 21:00:20;2022;4;29;21;0;88319
-66.32671;77.6571;2022-04-29 20:30:29;2022;4;29;20;30;88319
-66.32696;77.65688;2022-04-29 20:00:08;2022;4;29;20;0;88319
-66.32702;77.65685;2022-04-29 19:30:37;2022;4;29;19;30;88319
-66.32606;77.65668;2022-04-29 19:00:14;2022;4;29;19;0;88319
-66.32637;77.65685;2022-04-29 18:30:20;2022;4;29;18;30;88319
-66.32645;77.65681;2022-04-29 18:00:24;2022;4;29;18;0;88319
-66.3281;77.65628;2022-04-29 17:30:28;2022;4;29;17;30;88319
-66.32799;77.65688;2022-04-29 17:00:25;2022;4;29;17;0;88319
-66.32728;77.65699;2022-04-29 16:30:11;2022;4;29;16;30;88319
-66.329;77.65689;2022-04-29 16:00:20;2022;4;29;16;0;88319
-66.32669;77.65688;2022-04-29 15:30:22;2022;4;29;15;30;88319
-66.3269;77.65675;2022-04-29 15:00:15;2022;4;29;15;0;88319
-66.32861;77.65646;2022-04-29 14:30:10;2022;4;29;14;30;88319
-66.32702;77.65681;2022-04-29 14:00:36;2022;4;29;14;0;88319
-66.32398;77.65681;2022-04-29 13:30:20;2022;4;29;13;30;88319
-66.32646;77.65695;2022-04-29 13:00:10;2022;4;29;13;0;88319
-66.32696;77.65675;2022-04-29 12:30:13;2022;4;29;12;30;88319
-66.32728;77.65668;2022-04-29 12:00:11;2022;4;29;12;0;88319
-66.32748;77.65695;2022-04-28 23:30:09;2022;4;28;23;30;88319
-66.32732;77.65704;2022-04-28 23:00:09;2022;4;28;23;0;88319
-66.32724;77.65707;2022-04-28 22:30:11;2022;4;28;22;30;88319
-66.32721;77.65675;2022-04-28 22:00:07;2022;4;28;22;0;88319
-66.32684;77.65684;2022-04-28 21:30:19;2022;4;28;21;30;88319
-66.32764;77.65646;2022-04-28 21:00:08;2022;4;28;21;0;88319
-66.32655;77.65652;2022-04-28 20:30:19;2022;4;28;20;30;88319
-66.32692;77.65697;2022-04-28 20:00:12;2022;4;28;20;0;88319
-66.32671;77.65681;2022-04-28 19:30:11;2022;4;28;19;30;88319
-66.32655;77.65679;2022-04-28 19:00:16;2022;4;28;19;0;88319
-66.32635;77.65687;2022-04-28 18:30:24;2022;4;28;18;30;88319
-66.32698;77.65681;2022-04-28 18:00:14;2022;4;28;18;0;88319
-66.32652;77.65681;2022-04-28 17:30:36;2022;4;28;17;30;88319
-66.32906;77.6567;2022-04-28 17:00:51;2022;4;28;17;0;88319
-66.32701;77.65681;2022-04-28 16:30:26;2022;4;28;16;30;88319
-66.327;77.65688;2022-04-28 16:00:08;2022;4;28;16;0;88319
-66.32671;77.65681;2022-04-28 15:30:09;2022;4;28;15;30;88319
-66.32684;77.65697;2022-04-28 15:00:21;2022;4;28;15;0;88319
-66.32645;77.65685;2022-04-28 14:30:23;2022;4;28;14;30;88319
-66.32693;77.65691;2022-04-28 14:00:13;2022;4;28;14;0;88319
-66.32673;77.65688;2022-04-28 13:30:08;2022;4;28;13;30;88319
-66.32644;77.65689;2022-04-28 13:00:09;2022;4;28;13;0;88319
-66.32641;77.65687;2022-04-28 12:30:08;2022;4;28;12;30;88319
-66.32655;77.65685;2022-04-28 12:00:36;2022;4;28;12;0;88319
-66.32646;77.65681;2022-04-27 23:30:09;2022;4;27;23;30;88319
-66.32644;77.65693;2022-04-27 23:00:09;2022;4;27;23;0;88319
-66.32629;77.65688;2022-04-27 22:30:13;2022;4;27;22;30;88319
-66.32654;77.65679;2022-04-27 22:00:08;2022;4;27;22;0;88319
-66.32648;77.65679;2022-04-27 21:30:37;2022;4;27;21;30;88319
-66.32736;77.65681;2022-04-27 21:00:27;2022;4;27;21;0;88319
-66.32646;77.65672;2022-04-27 20:30:12;2022;4;27;20;30;88319
-66.32655;77.65687;2022-04-27 20:00:11;2022;4;27;20;0;88319
-66.32644;77.65681;2022-04-27 19:30:11;2022;4;27;19;30;88319
-66.32667;77.65634;2022-04-27 19:00:09;2022;4;27;19;0;88319
-66.32652;77.65675;2022-04-27 18:30:14;2022;4;27;18;30;88319
-66.32629;77.65679;2022-04-27 18:00:37;2022;4;27;18;0;88319
-66.32608;77.6563;2022-04-27 17:30:09;2022;4;27;17;30;88319
-66.32532;77.65691;2022-04-27 17:00:27;2022;4;27;17;0;88319
-66.32574;77.65681;2022-04-27 16:30:11;2022;4;27;16;30;88319
-66.32571;77.65691;2022-04-27 16:00:14;2022;4;27;16;0;88319
-66.32622;77.65691;2022-04-27 15:30:20;2022;4;27;15;30;88319
-66.32486;77.65695;2022-04-27 15:00:07;2022;4;27;15;0;88319
-66.32604;77.65675;2022-04-27 14:30:14;2022;4;27;14;30;88319
-66.32576;77.65691;2022-04-27 14:00:26;2022;4;27;14;0;88319
-66.32652;77.65681;2022-04-27 13:30:10;2022;4;27;13;30;88319
-66.32519;77.65695;2022-04-27 13:00:30;2022;4;27;13;0;88319
-66.3259;77.65708;2022-04-27 12:30:19;2022;4;27;12;30;88319
-66.3256;77.65687;2022-04-27 12:00:22;2022;4;27;12;0;88319
-66.32701;77.65741;2022-04-26 23:30:07;2022;4;26;23;30;88319
-66.32629;77.65752;2022-04-26 23:00:21;2022;4;26;23;0;88319
-66.32626;77.65759;2022-04-26 22:30:25;2022;4;26;22;30;88319
-66.32595;77.65701;2022-04-26 22:00:08;2022;4;26;22;0;88319
-66.32635;77.65684;2022-04-26 21:30:09;2022;4;26;21;30;88319
-66.32583;77.65708;2022-04-26 21:00:11;2022;4;26;21;0;88319
-66.32632;77.65666;2022-04-26 20:30:14;2022;4;26;20;30;88319
-66.32594;77.65649;2022-04-26 20:00:12;2022;4;26;20;0;88319
-66.32607;77.6567;2022-04-26 19:30:08;2022;4;26;19;30;88319
-66.32598;77.6567;2022-04-26 19:00:08;2022;4;26;19;0;88319
-66.32568;77.65675;2022-04-26 18:30:18;2022;4;26;18;30;88319
-66.32614;77.65672;2022-04-26 18:00:14;2022;4;26;18;0;88319
-66.32629;77.65681;2022-04-26 17:30:14;2022;4;26;17;30;88319
-66.32761;77.65695;2022-04-26 17:00:34;2022;4;26;17;0;88319
-66.32526;77.65714;2022-04-26 16:30:11;2022;4;26;16;30;88319
-66.3253;77.65708;2022-04-26 16:00:10;2022;4;26;16;0;88319
-66.32599;77.65697;2022-04-26 15:30:11;2022;4;26;15;30;88319
-66.32549;77.65702;2022-04-26 15:00:08;2022;4;26;15;0;88319
-66.32556;77.6571;2022-04-26 14:30:37;2022;4;26;14;30;88319
-66.32452;77.65649;2022-04-26 14:00:19;2022;4;26;14;0;88319
-66.3257;77.6571;2022-04-26 13:30:09;2022;4;26;13;30;88319
-66.32576;77.6571;2022-04-26 13:00:10;2022;4;26;13;0;88319
-66.32576;77.65714;2022-04-26 12:30:11;2022;4;26;12;30;88319
-66.32556;77.65688;2022-04-26 12:00:18;2022;4;26;12;0;88319
-66.32568;77.6571;2022-04-25 23:30:09;2022;4;25;23;30;88319
-66.3257;77.65707;2022-04-25 23:00:09;2022;4;25;23;0;88319
-66.32429;77.65691;2022-04-25 22:30:09;2022;4;25;22;30;88319
-66.32557;77.65702;2022-04-25 22:00:08;2022;4;25;22;0;88319
-66.3261;77.65697;2022-04-25 21:30:07;2022;4;25;21;30;88319
-66.32574;77.65702;2022-04-25 21:00:36;2022;4;25;21;0;88319
-66.32568;77.65702;2022-04-25 20:30:19;2022;4;25;20;30;88319
-66.32549;77.65693;2022-04-25 20:00:19;2022;4;25;20;0;88319
-66.32549;77.65672;2022-04-25 19:30:10;2022;4;25;19;30;88319
-66.32584;77.65672;2022-04-25 19:00:13;2022;4;25;19;0;88319
-66.32561;77.65698;2022-04-25 18:30:24;2022;4;25;18;30;88319
-66.32574;77.65701;2022-04-25 18:00:26;2022;4;25;18;0;88319
-66.32526;77.65707;2022-04-25 17:30:52;2022;4;25;17;30;88319
-66.32553;77.65678;2022-04-25 17:00:29;2022;4;25;17;0;88319
-66.326;77.65704;2022-04-25 16:30:08;2022;4;25;16;30;88319
-66.3258;77.65695;2022-04-25 16:00:17;2022;4;25;16;0;88319
-66.32608;77.65687;2022-04-25 15:30:11;2022;4;25;15;30;88319
-66.32557;77.6571;2022-04-25 15:00:19;2022;4;25;15;0;88319
-66.32587;77.65701;2022-04-25 14:30:21;2022;4;25;14;30;88319
-66.3257;77.6571;2022-04-25 14:00:11;2022;4;25;14;0;88319
-66.32552;77.6571;2022-04-25 13:30:10;2022;4;25;13;30;88319
-66.32549;77.6571;2022-04-25 13:00:11;2022;4;25;13;0;88319
-66.32556;77.65707;2022-04-25 12:30:37;2022;4;25;12;30;88319
-66.32516;77.65704;2022-04-25 12:00:16;2022;4;25;12;0;88319
-66.3259;77.65702;2022-04-24 23:30:08;2022;4;24;23;30;88319
-66.32541;77.65725;2022-04-24 23:00:09;2022;4;24;23;0;88319
-66.32549;77.65723;2022-04-24 22:30:08;2022;4;24;22;30;88319
-66.3256;77.65699;2022-04-24 22:00:14;2022;4;24;22;0;88319
-66.32476;77.65694;2022-04-24 21:30:18;2022;4;24;21;30;88319
-66.32515;77.65707;2022-04-24 21:00:19;2022;4;24;21;0;88319
-66.32574;77.65733;2022-04-24 20:30:13;2022;4;24;20;30;88319
-66.32526;77.65712;2022-04-24 20:00:09;2022;4;24;20;0;88319
-66.32516;77.65701;2022-04-24 19:30:15;2022;4;24;19;30;88319
-66.32538;77.65699;2022-04-24 19:00:11;2022;4;24;19;0;88319
-66.32519;77.65707;2022-04-24 18:30:18;2022;4;24;18;30;88319
-66.32519;77.65707;2022-04-24 18:00:35;2022;4;24;18;0;88319
-66.32619;77.65699;2022-04-24 17:30:13;2022;4;24;17;30;88319
-66.32537;77.65717;2022-04-24 17:00:14;2022;4;24;17;0;88319
-66.32545;77.6571;2022-04-24 16:30:09;2022;4;24;16;30;88319
-66.32524;77.65707;2022-04-24 16:00:08;2022;4;24;16;0;88319
-66.32543;77.65695;2022-04-24 15:30:09;2022;4;24;15;30;88319
-66.32587;77.65691;2022-04-24 15:00:09;2022;4;24;15;0;88319
-66.32545;77.65701;2022-04-24 14:30:11;2022;4;24;14;30;88319
-66.32495;77.6571;2022-04-24 14:00:35;2022;4;24;14;0;88319
-66.32356;77.6573;2022-04-24 13:30:08;2022;4;24;13;30;88319
-66.32545;77.65704;2022-04-24 13:00:07;2022;4;24;13;0;88319
-66.32496;77.65687;2022-04-24 12:30:19;2022;4;24;12;30;88319
-66.32584;77.6572;2022-04-24 12:00:08;2022;4;24;12;0;88319
-66.32561;77.65736;2022-04-23 23:30:07;2022;4;23;23;30;88319
-66.32496;77.65716;2022-04-23 23:00:17;2022;4;23;23;0;88319
-66.32503;77.6571;2022-04-23 22:30:14;2022;4;23;22;30;88319
-66.32494;77.65704;2022-04-23 22:00:09;2022;4;23;22;0;88319
-66.32503;77.65704;2022-04-23 21:30:21;2022;4;23;21;30;88319
-66.32526;77.65707;2022-04-23 21:00:36;2022;4;23;21;0;88319
-66.32529;77.65693;2022-04-23 20:30:19;2022;4;23;20;30;88319
-66.32511;77.65704;2022-04-23 20:00:18;2022;4;23;20;0;88319
-66.3253;77.65723;2022-04-23 19:30:09;2022;4;23;19;30;88319
-66.32496;77.6573;2022-04-23 19:00:07;2022;4;23;19;0;88319
-66.32519;77.65707;2022-04-23 18:30:25;2022;4;23;18;30;88319
-66.32487;77.6571;2022-04-23 18:00:40;2022;4;23;18;0;88319
-66.32743;77.65689;2022-04-23 17:30:14;2022;4;23;17;30;88319
-66.325;77.65714;2022-04-23 17:00:30;2022;4;23;17;0;88319
-66.32476;77.65712;2022-04-23 16:30:10;2022;4;23;16;30;88319
-66.32467;77.65714;2022-04-23 16:00:06;2022;4;23;16;0;88319
-66.32352;77.65672;2022-04-23 15:30:30;2022;4;23;15;30;88319
-66.32703;77.65604;2022-04-23 15:00:26;2022;4;23;15;0;88319
-66.32417;77.65672;2022-04-23 14:30:19;2022;4;23;14;30;88319
-66.32475;77.65664;2022-04-23 14:00:11;2022;4;23;14;0;88319
-66.32507;77.65679;2022-04-23 13:30:10;2022;4;23;13;30;88319
-66.32481;77.65685;2022-04-23 13:00:09;2022;4;23;13;0;88319
-66.32442;77.65704;2022-04-23 12:30:07;2022;4;23;12;30;88319
-66.32492;77.65707;2022-04-23 12:00:36;2022;4;23;12;0;88319
-66.32524;77.65752;2022-04-22 23:30:21;2022;4;22;23;30;88319
-66.32472;77.6571;2022-04-22 23:00:09;2022;4;22;23;0;88319
-66.32442;77.65704;2022-04-22 22:30:10;2022;4;22;22;30;88319
-66.32449;77.6571;2022-04-22 22:00:10;2022;4;22;22;0;88319
-66.32469;77.65704;2022-04-22 21:30:07;2022;4;22;21;30;88319
-66.32472;77.6571;2022-04-22 21:00:35;2022;4;22;21;0;88319
-66.32446;77.65681;2022-04-22 20:30:25;2022;4;22;20;30;88319
