SerialNumber,UnitName,ItemDescription,ReferenceId,Unit ActivationDate UTC,"Unit ActivationDate ((UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna)",Timestamp UTC,"Timestamp ((UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna)",PositionType,Latitude,Longitude,Accuracy(m),City,Temperature(°C),TemperatureMin(°C),TemperatureMax(°C),AccelerationX(g),AccelerationY(g),AccelerationZ(g),PeakAccelerationTime,"PeakAccelerationTime ((UTC+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna)",PeakAccelerationX(g),PeakAccelerationY(g),PeakAccelerationZ(g),PeakAccelerationVector(g),AccelerationXMin(g),AccelerationYMin(g),AccelerationZMin(g),AccelerationXMax(g),AccelerationYMax(g),AccelerationZMax(g),LightLevel,LightLevelMin,LightLevelMax,Triggers,TotalOnTimerMotion,TotalRotation,GPS Speed(Km/h),GPS Altitude(m),Humidity%,HumidityMin%,HumidityMax%,Pressure(Pa),PressureMin(Pa),PressureMax(Pa),Tag1_Serialnumber,Tag1_Humidity,Tag1_Temperature,Tag1_DewPoint,Tag2_Serialnumber,Tag2_Humidity,Tag2_Temperature,Tag2_DewPoint,Tag3_Serialnumber,Tag3_Humidity,Tag3_Temperature,Tag3_DewPoint,Tag4_Serialnumber,Tag4_Humidity,Tag4_Temperature,Tag4_DewPoint,Tag5_Serialnumber,Tag5_Humidity,Tag5_Temperature,Tag5_DewPoint,Tag6_Serialnumber,Tag6_Humidity,Tag6_Temperature,Tag6_DewPoint,Tag7_Serialnumber,Tag7_Humidity,Tag7_Temperature,Tag7_DewPoint,Tag8_Serialnumber,Tag8_Humidity,Tag8_Temperature,Tag8_DewPoint,Input0,Input1,Input2,Input3,Load0,Load1,MinInput0,MinInput1,MinInput2,MinInput3,MinLoad0,MinLoad1,MaxInput0,MaxInput1,MaxInput2,MaxInput3,MaxLoad0,MaxLoad1,InputTrigger
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 20:00:18,2022-04-04 22:00:18,Iridium,77.65922,-66.34929,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 19:30:08,2022-04-04 21:30:08,Iridium,77.65939,-66.35061,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 19:00:08,2022-04-04 21:00:08,Iridium,77.65909,-66.34911,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 18:30:08,2022-04-04 20:30:08,Iridium,77.65918,-66.34977,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 18:00:45,2022-04-04 20:00:45,,,,,,0,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 18:00:08,2022-04-04 20:00:08,Iridium,77.65916,-66.34968,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 17:30:08,2022-04-04 19:30:08,Iridium,77.65914,-66.34969,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 17:00:10,2022-04-04 19:00:10,Iridium,77.65918,-66.34969,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 16:30:08,2022-04-04 18:30:08,Iridium,77.65916,-66.34948,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 16:00:08,2022-04-04 18:00:08,Iridium,77.65916,-66.34931,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 15:30:36,2022-04-04 17:30:36,Iridium,77.65914,-66.34929,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 15:00:11,2022-04-04 17:00:11,Iridium,77.659,-66.3499,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 14:30:12,2022-04-04 16:30:12,Iridium,77.65905,-66.34954,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 14:00:18,2022-04-04 16:00:18,Iridium,77.65923,-66.34981,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 13:30:20,2022-04-04 15:30:20,Iridium,77.65922,-66.34956,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 13:00:26,2022-04-04 15:00:26,Iridium,77.65912,-66.34978,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 12:30:13,2022-04-04 14:30:13,Iridium,77.65919,-66.3495,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 12:00:46,2022-04-04 14:00:46,,,,,,-13,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 12:00:11,2022-04-04 14:00:11,Iridium,77.65919,-66.34945,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 11:30:10,2022-04-04 13:30:10,Iridium,77.65909,-66.34954,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 11:00:11,2022-04-04 13:00:11,Iridium,77.65897,-66.34945,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 10:30:08,2022-04-04 12:30:08,Iridium,77.65893,-66.3496,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 10:00:08,2022-04-04 12:00:08,Iridium,77.6589,-66.35033,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 09:30:08,2022-04-04 11:30:08,Iridium,77.65908,-66.34945,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 09:00:08,2022-04-04 11:00:08,Iridium,77.65909,-66.34943,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 08:30:10,2022-04-04 10:30:10,Iridium,77.65903,-66.34945,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 08:00:08,2022-04-04 10:00:08,Iridium,77.65914,-66.34933,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 07:30:08,2022-04-04 09:30:08,Iridium,77.65912,-66.3493,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 07:00:08,2022-04-04 09:00:08,Iridium,77.65914,-66.34925,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 06:30:36,2022-04-04 08:30:36,Iridium,77.65913,-66.34921,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 06:01:02,2022-04-04 08:01:02,,,,,,-23,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 06:00:21,2022-04-04 08:00:21,Iridium,77.65897,-66.34982,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 05:30:18,2022-04-04 07:30:18,Iridium,77.65903,-66.3494,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 05:00:19,2022-04-04 07:00:19,Iridium,77.65909,-66.34917,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-04 00:00:44,2022-04-04 02:00:44,,,,,,-19,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 23:30:09,2022-04-04 01:30:09,Iridium,77.65926,-66.34929,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 23:00:08,2022-04-04 01:00:08,Iridium,77.65916,-66.34901,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 22:30:07,2022-04-04 00:30:07,Iridium,77.65922,-66.34941,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 22:00:15,2022-04-04 00:00:15,Iridium,77.65926,-66.34882,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 21:30:07,2022-04-03 23:30:07,Iridium,77.65916,-66.34856,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 21:00:08,2022-04-03 23:00:08,Iridium,77.65922,-66.34937,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 20:30:08,2022-04-03 22:30:08,Iridium,77.65922,-66.3494,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 20:00:12,2022-04-03 22:00:12,Iridium,77.6588,-66.34891,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 19:30:09,2022-04-03 21:30:09,Iridium,77.65882,-66.34977,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 19:00:11,2022-04-03 21:00:11,Iridium,77.65882,-66.34937,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 18:30:22,2022-04-03 20:30:22,Iridium,77.65948,-66.3496,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 18:01:20,2022-04-03 20:01:20,,,,,,1,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 18:00:10,2022-04-03 20:00:10,Iridium,77.65965,-66.35143,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 17:30:19,2022-04-03 19:30:19,Iridium,77.65964,-66.34933,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 17:00:21,2022-04-03 19:00:21,Iridium,77.65962,-66.34868,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 16:30:20,2022-04-03 18:30:20,Iridium,77.65964,-66.34654,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 16:00:29,2022-04-03 18:00:29,Iridium,77.65926,-66.34792,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 15:30:09,2022-04-03 17:30:09,Iridium,77.65929,-66.34903,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 15:00:08,2022-04-03 17:00:08,Iridium,77.65923,-66.34893,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 14:30:07,2022-04-03 16:30:07,Iridium,77.65916,-66.34968,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 14:00:07,2022-04-03 16:00:07,Iridium,77.65919,-66.34912,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 13:30:07,2022-04-03 15:30:07,Iridium,77.65903,-66.34924,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 13:00:09,2022-04-03 15:00:09,Iridium,77.659,-66.34922,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 12:30:07,2022-04-03 14:30:07,Iridium,77.65907,-66.34914,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 12:00:44,2022-04-03 14:00:44,,,,,,-19,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 12:00:08,2022-04-03 14:00:08,Iridium,77.65909,-66.34897,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 11:30:08,2022-04-03 13:30:08,Iridium,77.65913,-66.34882,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 11:00:09,2022-04-03 13:00:09,Iridium,77.65913,-66.34901,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 10:30:08,2022-04-03 12:30:08,Iridium,77.65916,-66.34908,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 10:00:36,2022-04-03 12:00:36,Iridium,77.65912,-66.34912,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 09:30:19,2022-04-03 11:30:19,Iridium,77.65903,-66.34975,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 09:00:13,2022-04-03 11:00:13,Iridium,77.65907,-66.35053,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 08:30:07,2022-04-03 10:30:07,Iridium,77.65929,-66.3495,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 08:00:19,2022-04-03 10:00:19,Iridium,77.65912,-66.34925,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 07:30:09,2022-04-03 09:30:09,Iridium,77.65914,-66.34953,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 07:00:11,2022-04-03 09:00:11,Iridium,77.6591,-66.34945,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 06:30:08,2022-04-03 08:30:08,Iridium,77.65908,-66.3496,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 06:01:18,2022-04-03 08:01:18,,,,,,-25,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 06:00:11,2022-04-03 08:00:11,Iridium,77.65907,-66.34931,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 05:30:09,2022-04-03 07:30:09,Iridium,77.6591,-66.34927,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 05:00:09,2022-04-03 07:00:09,Iridium,77.65907,-66.34925,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-03 00:06:35,2022-04-03 02:06:35,,,,,,-20,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 23:30:09,2022-04-03 01:30:09,Iridium,77.65919,-66.34925,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 23:00:09,2022-04-03 01:00:09,Iridium,77.65916,-66.34907,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 22:30:09,2022-04-03 00:30:09,Iridium,77.65918,-66.34897,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300434066435700,Havterne 300434066435700,300434066435700,,,,2022-04-02 22:00:09,2022-04-03 00:00:09,Iridium,77.65908,-66.34872,25,,,,,,,,,,,,,,,,,,,,,,,Wakeup,,,,-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
